title,price,unit_price,community_name,region,type,construction_area,orientation,decoration,floor,elevator,purposes,release_date,house_structure,image_urls,from_url
3室2厅交通便利小区环境干净舒适适合居住,96,7933.9,阳晨D区,"['简阳', '城西片区']",3室2厅2卫,121㎡,南,简装,低楼层 (共21层),有,普通住宅,2019-01-21,钢混结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/a01aa02411e09ec8429a2459da0a5873/screenshot/1548664704_15/pc0_Z3Q3GUWCc.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/prod-d2758e0b-14a8-4d4b-9fa9-d8bd9ecb0a29.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/prod-88259c07-5710-4535-acf3-21d6c8af4e7c.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-99d728df-836f-48a7-9460-8fd0646c20b0.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-abcdde37-3749-4c22-a2cf-c813d237f779.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-5f36a36e-d430-408f-b266-48618052fcfc.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19030617710100109876.html
丰荷苑高档小区， 交通便利 小区环境干净舒适,85,9604.5,丰荷苑,"['简阳', '高铁新区']",2室2厅1卫,88.5㎡,东南,简装,低楼层 (共18层),有,普通住宅,2019-01-21,钢混结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/09b21110079286930634fe44a0ab7303/screenshot/1561793157_0/pc0_Bt4bOgO7p.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/prod-f4a980b7-6032-4c65-aba7-57edb962b62b.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/prod-9017d7e8-813a-4d33-a3a3-323bc3453426.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-7242a930-cd3f-4b4f-8e81-0e4fe7209687.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-f4ffc99c-b6b6-4814-a28e-84f5686fc1a0.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19030617710100137776.html
海上花园 三室两厅 简装 带家具家电,86,8621.6,海上花园一二期,"['简阳', '城北片区']",3室2厅1卫,99.75㎡,东南,简装,低楼层 (共7层),有,普通住宅,2019-03-06,框架结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/478d698d366484c78aa739a21b0dbdc9/screenshot/1554879454_3/pc0_EIUMo9oA1.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/prod-da25762a-4f55-4a9c-8561-eaddbe06524a.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/prod-3f48f696-7790-4fae-91d3-a506d3e92604.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-a0ede386-1238-4109-94f8-a61f9f3df5e0.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-8ea792ed-c24a-44d8-8f55-2a43bb038ffb.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-c14b049d-2492-484d-aa1f-23e96d559c14.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-7aeb851e-2715-4dc4-bf20-a9c4abe5f1d8.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19030617710100155976.html
雷氏牙科大楼小区 3室2厅 交通便利  适合居住,96.5,5495.4,雷氏牙科大楼,"['简阳', '城东片区']",4室2厅2卫,175.6㎡,东,精装,高楼层 (共9层),无,普通住宅,2019-03-07,未知结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/785ae18980156c1b952e2e22d891f87c/screenshot/1563088651_0/pc0_lDIrHpvvP.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/prod-017d7b86-056b-443d-8916-e64d4d976202.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/prod-73966fa7-6f38-4484-a245-d991f04dff4e.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-be121df4-cdfb-40bc-ae81-d2ebef088dd7.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-3ef7a379-06cf-4eff-8f37-cd8f13491881.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-17dbfd00-dff7-40cc-8282-f350f7b583c7.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19030717710100101376.html
蓝水湾小区 3室2厅 交通便利 小区环境干净舒适,102.8,8939.1,蓝水湾二期,"['简阳', '城西片区']",3室2厅2卫,115㎡,西北,精装,低楼层 (共21层),有,普通住宅,2019-03-07,混合结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/2e521142fe53dbbe73e688c491372233/screenshot/1554532746_1/pc0_sSIZgVF6x.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/prod-9dcab7ea-8e81-412a-ac8f-eb2d4329a64a.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/prod-509a7fa6-9048-4a6f-aa5e-a375cac66f77.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-c8b84d1d-6396-462e-9a64-b6524096658b.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-24eff759-266d-404f-8e13-a3d9a9a2c7e1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-64b542c8-f3e4-41c3-8c7b-3ca98b13f4c9.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19030717710100137476.html
该房位于老城北门，地段优越，美食一条街,89,9865.9,银丰花苑,"['简阳', '城北片区']",2室2厅1卫,90.21㎡,东,精装,中楼层 (共7层),有,普通住宅,2019-01-21,钢混结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/6966007f1a237ce7f3136be523af24d1/screenshot/1548563155_0/pc0_TkAOSL9CO.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/prod-a4daaae6-9c5e-4265-8b91-d40f82c7ca58.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/prod-8a25f17f-6a94-4c9d-b9c7-a17d69a19428.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-f99806f5-d1dd-48c2-8f3d-9eda267a2503.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-0509934d-41d5-4554-afa7-37e3a4486623.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19030817710100121946.html
该房位于老城区。香港城清水套二，交通便利，适合居住,78.8,8934.2,香港城,"['简阳', '城中片区']",2室2厅1卫,88.2㎡,东 西,毛坯,中楼层 (共31层),有,普通住宅,2019-01-21,框架结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/c68f2d56827251b4066c57902128a2e5/screenshot/1548479273_0/pc0_9Cg3sacc5.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/prod-cd9cf1b9-1acc-48f7-9354-29adf28b8bbc.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/prod-ffb82ade-6319-4931-91cf-38dc370e3f12.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-467c8240-bfb5-43b1-a7b2-50b691ae1f64.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-601045cf-d945-46de-9fee-f2fecb97b59d.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19030817710100124410.html
逸水鼎城  两室两厅精装修  带家具家电,98.8,11227.3,逸水鼎城,"['简阳', '城东片区']",2室2厅1卫,88㎡,东 西,精装,低楼层 (共26层),有,普通住宅,2019-01-21,钢混结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/078ccee8a810c39749f9ea34145c4add/screenshot/1548493382_0/pc0_fMToJlOmV.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/prod-9e4077c2-0a94-41fe-badd-f392d9365f74.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/prod-1a2f50d0-f023-4865-a7b0-da47fa418ce8.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-fdc7741c-3a5a-4d76-b493-372623248ea9.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-a828fc40-36e3-4885-b1b3-234ab0238254.png!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19030817710100124997.html
城中逸水鼎城舒适型大套二，房子温馨舒适！,105,11666.7,逸水鼎城,"['简阳', '城东片区']",2室2厅1卫,90㎡,西北,精装,高楼层 (共26层),有,普通住宅,2019-03-04,钢混结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/c2e135586888d7adf8ac11ac38294f2e/screenshot/1553322922_9/pc0_9rdY8FUsV.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/prod-da8d7732-1c4b-408c-8474-71a6df06c2ef.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/prod-870343ef-e2c4-445d-92d2-90861225d6bc.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-1c8d23c2-b5ec-4897-88f1-8510cd32d0b9.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-952c89ee-322b-43a9-8ada-3956375b3dc3.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19030817710100140097.html
高档电梯    装修三室双卫   满五唯一过户费低,110,8943.1,香港城,"['简阳', '城中片区']",3室1厅2卫,123㎡,东 西,简装,中楼层 (共33层),有,普通住宅,2019-03-08,钢混结构,"['https://ke-image.ljcdn.com/510100-inspection/d318b224-6ffd-48d8-95e1-e0123480af43.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/80c39653-fe80-4939-a6d1-3eb83e718863.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-frame/8e680c72-0838-4e57-9be6-8da0f34f60b0.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/7474ba04-6651-44a4-831b-4e5595900540.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/ef0075d0-7ce0-42f8-9126-12c8f8c810cd.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/29583f19-8afb-40a8-919c-b41286afe000.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/8848ed5c-7bdd-4662-b700-5f2835088f2b.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/32851ebc-9569-4eb0-9972-669821bf3761.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/40dc098c-71c0-4775-8fa5-cfb9c191b2c4.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19030817710100145697.html
建设中路258号交通便利小区环境干净舒适适合居住,65.8,7927.7,建设中路258号,"['简阳', '城西片区']",2室2厅1卫,83㎡,东南,其他,高楼层 (共8层),无,普通住宅,2019-03-08,混合结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/a931c1886856342d896dd23754b1efc0/screenshot/1554005600_17/pc0_8bmngZneg.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/prod-4be657fb-3f34-4cfd-8ee2-cc4ca9ab4733.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/prod-9cd48dab-4e7b-47b6-8b6f-570b41072c18.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-61508ba9-ce2d-4892-b1bd-62270267553b.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-4fb23271-f841-4643-83a2-06750e21229e.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-d948e030-6445-4a85-898b-5d0bf6c8b08e.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19030817710100157397.html
3室2厅交通便利小区环境干净舒适适合居住,126,10451.2,阳晨D区,"['简阳', '城西片区']",3室2厅2卫,120.56㎡,南,其他,低楼层 (共21层),有,普通住宅,2019-01-21,钢混结构,"['https://ke-image.ljcdn.com/510100-inspection/66493266-04fe-4f6f-99ab-1668b44a3cb3.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/d75fa47a-9f6e-4419-a838-32c064463673.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-frame/48dbf8b1-5e96-4541-bdae-208ac186c41b.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/8310b606-c23f-431c-b7ba-0f21eb3471bc.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/4fc49f46-6f3d-4dd0-985d-aab564d65cde.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/b76c5152-961a-44ad-9496-b8e517f17eae.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/c0c171d2-908b-4d38-86ab-5a81041ca4ba.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/a9bea4a5-e7ff-4320-a4de-321e756c9f2a.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/15f999fe-707b-4302-896e-8fcce3786cdb.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19031017710100162710.html
海上花园，精品套三，证件齐全，带大平台,108,12781.1,海上花园三期,"['简阳', '城北片区']",3室2厅1卫,84.5㎡,南,精装,低楼层 (共7层),无,普通住宅,2019-03-11,混合结构,"['https://ke-image.ljcdn.com/510100-inspection/7d5069e3-0e76-4308-bfdd-90962b8bfe23.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/2879f235-935b-4cca-8a21-e9be571bee8d.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-frame/6b20697f-428f-4033-968d-848858610ff9.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/51d03b10-d970-41cc-a3b7-9d68afe632ea.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/2428a28c-eeac-4ac2-a41f-779f03683078.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/42abcb39-61d8-45e2-a038-8535c2d94b4f.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/4aa1f6a9-160e-4449-9f8a-9a50c4e26088.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/af492763-47f0-40fe-8bca-4cffb8eabe98.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/3574503f-7871-4a74-9f8b-bf788056b183.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/08253ab7-2a7e-4f3f-82e4-3441da1d1d55.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19031217710100108597.html
城南片区电梯全临江清水套四、顶跃、有楼顶花园,168,8420.2,河韵南苑,"['简阳', '城南片区']",4室2厅2卫,199.52㎡,南,毛坯,高楼层 (共28层),无,普通住宅,2019-03-12,钢混结构,"['https://ke-image.ljcdn.com/510100-inspection/7b27145c-544f-4bed-af27-d2352383915b.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/d018ab86-3092-42fb-936a-0ba264208bc0.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-frame/23bdc369-01ca-4b08-98b2-3a4a6dc9c459.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/3acff764-0cd3-4979-84f7-032c559a59d2.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/9b29008b-c2d6-44f7-9c57-5cd6448b83de.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/1dca8515-ec88-43b0-8aad-92b6e480d023.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/26cdd3b2-67c9-4948-be09-38575b7fa933.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/f0a8156b-ea55-45bc-8259-f083bba0b4d3.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/d40b5ea0-b6ab-4e8b-902c-6600424b01ff.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/beb69007-1d67-4c11-9a32-dc8fb5ee9ef8.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/b492c265-eee0-4128-a6e1-dfb19bda1e2f.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/32aad05f-7466-4bd1-b19f-a55834314a33.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/d7b2efc1-a0fd-40bf-b29f-823de852899f.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/a56ab4fd-e878-4ed0-a9fa-33348740dd2c.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19031217710100117919.html
雄州新城9号花园套三精装产权满2年住房诚售,130,10441.8,九号花园,"['简阳', '河东新区']",3室2厅2卫,124.5㎡,东南,精装,高楼层 (共7层),无,普通住宅,2019-03-13,钢混结构,"['https://ke-image.ljcdn.com/510100-inspection/9729bb5e-8e2c-493c-9b33-26ef44770f43.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/04de7511-30fc-4091-b4e8-d3fd804fe3fa.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-frame/43291145-0ca0-4281-9db3-e34dd92c1b68.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/9a20e301-def7-4fe8-9ac1-760abb805c15.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/c9ef6935-87d2-453a-af30-86e2dc907779.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/75812730-2d94-4761-9af4-eef5ac811996.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/668bbd8c-b8d9-4f34-aa7b-99554effea9a.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/f72d5c7c-680c-462f-96a7-b39a8deba2b0.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/368b4595-d94a-4b3e-ad80-034a47a1ba80.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/dc4b9e91-838e-4aa7-baab-4e4f7915b80c.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19031317710100107219.html
套三，简单装修家具家电齐全，看房联系房东,112.8,8355.6,港通花园,"['简阳', '城南片区']",3室2厅2卫,135㎡,东南,精装,高楼层 (共7层),有,普通住宅,2019-03-12,钢混结构,"['https://ke-image.ljcdn.com/510100-inspection/634bb13c-cee6-474b-b412-51a36ed18e54.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/58a00041-00ea-4644-a10b-48b0632abc2f.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-frame/bb599f3a-f413-4244-a26f-eecba5f2e122.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/39a762c9-51dd-4c84-bdfc-c99071669453.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/f6f6047a-f873-40fc-b776-6770662e3fad.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/fbc834f2-1a41-496a-ad49-0a0ca905f275.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/4f744f55-5e93-41a2-bae1-76dcb0bfd711.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/c6544678-e87c-4686-a307-01e4001644c1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/2cc3bd92-8a24-40ce-8e1d-c238b0292de5.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/e37d25ce-ecf7-4f61-a586-aceb31ae925b.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/87a5a474-9fbb-4932-b96a-828c118f5fb8.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19031317710100129419.html
新区国税居，精装修成色新，证齐全，大套三,125.8,9636.2,国税局,"['简阳', '河东新区']",3室2厅2卫,130.55㎡,东南,精装,低楼层 (共17层),无,普通住宅,2019-03-13,未知结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/64fd253634697e218ec3ff65522004e0/screenshot/1555665186_5/pc0_YRasCyIBS.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/prod-cd81a0bb-5255-482a-85be-93157d10e067.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/prod-a401f459-d7fa-4402-92dc-b296a77d21bd.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-47d0fe89-f75c-41d8-8351-e087b9d64fd4.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-7f4bd56d-cd43-407d-ad5a-6064cae37648.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-7f4722d3-b0e1-49b6-b48d-ed7d5982651d.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19031317710100175719.html
出售河东新区东湖胜景二期精装修,118,10532.9,东湖胜景二期,"['简阳', '河东新区']",3室2厅2卫,112.03㎡,东南,简装,高楼层 (共7层),有,普通住宅,2019-03-11,钢混结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/b87f6437ad7fd486b23956bec74a8f0c/screenshot/1575168390_0/pc0_S8sN6QCQH.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/pc0_xAOopXCiR_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_1a266ff4-42e9-4f39-8bd2-c088e63eb571.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/pc0_FU1fRJDkY_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/pc0_QeBQTGqnl_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19031417710100153919.html
急售:人民银行宿舍大面积精装套四,142,7593.6,人民银行宿舍,"['简阳', '城东片区']",4室2厅2卫,187㎡,东南,简装,高楼层 (共16层),有,普通住宅,2019-03-13,砖木结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/09875217f7f67890dd094bd193a0b039/screenshot/1561716802_0/pc0_PTfKhC9tF.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/prod-43b37ed1-d758-4409-9b61-0c49f6fa0912.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/prod-06bb1290-740b-4e67-8ee6-25e5624d3ba5.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-5fece16f-ee77-4dd0-aca4-71d77462836e.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-350797ce-ae0c-49e8-b2af-73dc5dbde12a.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-09c313bd-2565-41f9-9353-cd5adb57e04e.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19031517710100114319.html
