title,price,unit_price,community_name,region,type,construction_area,orientation,decoration,floor,elevator,purposes,release_date,house_structure,image_urls,from_url
跃城带花园，小区停车方便，距离老城区新城区都近,72,5538.5,润鑫宅院,"['彭州', '彭州']",3室2厅2卫,130㎡,南,简装,高楼层 (共6层),无,普通住宅,2019-09-22,框架结构,"['https://ke-image.ljcdn.com/510100-inspection/ec022ec7-6b3b-436b-8c8d-ed48ffe011ff.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/0e5907a3-d3ed-4bd5-9e8e-6c9a3aa7746b.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-frame/31b61a6d-ad33-49b7-9dea-75b0491d5c7c.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/f9b45407-ed5f-4751-99e9-5fe2b2bace27.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/666cf38b-de33-4006-8dc1-168f948f7db7.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/1827ff3f-4919-4060-8ce0-c0fdfb861428.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/2f2b0854-9679-4b05-802c-1b687a4a6a7e.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/bf84262b-d034-4fea-8049-fe49f60327a3.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/68a34beb-8617-477f-94a8-06e613977371.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/6eeacf3e-2c74-456b-90d9-cc56c0c88acc.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/21ea3ffa-06cb-4b1d-9a1d-2b0e3e481fc9.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/b0e8a4fd-c799-4ddf-8e13-42bd2cd49e0c.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/e058f069-e54c-4d9c-9041-1897bf5ba0dc.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/7dce4cc1-47cf-4b3b-87bf-eae34fbddbfb.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/84e3089c-b9c4-4104-9092-94dc408e112d.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19092217710100126511.html
老式精装花20万套三 可直接拎包入住出行方便 房东耿直,58,4677.4,中和苑,"['彭州', '彭州']",3室2厅2卫,124㎡,东,精装,高楼层 (共6层),无,普通住宅,2019-09-22,砖混结构,['https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_detail.png?_v=202002251505581'],https://cd.ke.com/ershoufang/19092217710100153242.html
小区环境幽美  电梯房   看房提前联系,64.5,7010.9,上林苑,"['彭州', '彭州']",2室2厅1卫,92㎡,西北,毛坯,中楼层 (共11层),有,普通住宅,2019-09-22,框架结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/919af085a5a7ef3200e5bc1f2a5eab99/screenshot/1569389697_0/pc0_XWpA48FFM.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_eGOUb0bAN_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_b5661838-3010-4c5d-83ac-b2b8a38d95eb.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_YPeIF7fi9_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_n2PoBIyDB_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19092217710100161110.html
小区环境优雅，房子不临街 医院 商场 配套齐全,102,8500,昌建星悦城,"['彭州', '彭州']",3室2厅2卫,120㎡,北,简装,中楼层 (共11层),无,普通住宅,2019-09-23,未知结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/bc0c883f86bfbfa6cfa669b2d6992d8c/screenshot/1578467949_15/pc0_VBR7JasDR.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_veCVFx3xb_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_1484198a-fb67-4a63-88dc-a619a8c75cc9.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/pc0_9FRkBaxfM_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/pc0_q0XfBAJuI_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/pc0_fOk6fuogS_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19092317710100126933.html
品质小区，绿化达到30%，楼间距宽，入住率很高。,73.8,8945.5,鸿运星城,"['彭州', '彭州']",2室1厅1卫,82.5㎡,东,精装,低楼层 (共18层),有,普通住宅,2019-09-23,框架结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/b476e9eb5f0bb2ff0817189f55332b51/screenshot/1569308544_4/pc0_8svxYQkuR.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_OBoxVr7S4_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_295aae15-6f61-463a-b646-77c205d5b59b.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_ACrxpV0Sb_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/pc0_NkvLmJMGV_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19092317710100131783.html
16平米阳台，户型方正，采光好。,32.8,6598.3,凤凰城清溪园,"['彭州', '彭州']",1室1厅1卫,49.71㎡,北,毛坯,中楼层 (共11层),无,普通住宅,2019-09-24,钢混结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/de5407b2a16324bc7baed115fb7df6ec/screenshot/1569562208_2/pc0_2ZQwka1Nd.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_RYV9rSHWh_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_9b82dbb1-342e-4467-af84-5f7fc7dcdc25.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_F18UGbhjv_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19092417710100166983.html
稀有的电梯跃层 装修的很好 业主爱护的好 干净整洁,160,9153.3,天乐苑,"['彭州', '彭州']",4室3厅3卫,174.8㎡,南,精装,高楼层 (共11层),有,普通住宅,2019-09-26,砖混结构,"['https://ke-image.ljcdn.com/510100-inspection/958b06f6-2fb3-4e13-83fd-00638d9bfa29.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/2586cf10-ed19-4f80-81ec-772f48d9fb7f.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-frame/22522ede-4a47-45b6-b595-35a10aae2d02.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/2e814ac3-7004-4cc4-854a-455baea9bda4.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/2cbb9812-5a49-4b8a-8d01-a0debd7ed5a3.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/c64a5d2a-5071-4560-be12-121058088307.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/2af5f5d0-c79a-4b8f-b84f-8ee2eabd892e.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/f446082b-26af-44bd-8927-b66203defe32.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/0fde09b9-3c31-42f9-aed6-ddb6199040a5.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/eb30c578-88e7-4a24-a24e-fa50261977ac.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/28e34911-4a41-498a-8675-a6f534ac2948.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/cd59de69-6bf5-4cd7-a357-e5b92c3bc084.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/6ae4795e-b72e-4a39-8675-975584dfb5c4.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/cb7fde26-5546-41f0-b285-c55aadce0681.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/fd6fe5d4-3b5f-4d14-848b-5477d5144616.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/32103c7d-8849-43a4-a608-9cdf6910695c.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/31b11edc-5d43-4fbb-bd19-46da55eff804.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/505dff54-f079-4d40-9451-3b6ba2ff8845.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/db244895-421c-45cf-a9ef-4f329cc6647d.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/953e0d99-a6a5-42da-8555-312fc4316801.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/b2ef525d-7af9-4ba0-8dde-953e79b39517.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19092617710100137981.html
"中间楼层，采光好,带车位，精选好房",106,9814.8,置信逸景苑,"['彭州', '彭州']",3室1厅2卫,108㎡,南,精装,中楼层 (共26层),有,普通住宅,2019-09-27,钢混结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/4b74b712d1d18486ada417332b4532e0/screenshot/1569646448_0/pc0_lrHDDACnf.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_x1dmYKpFF_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_ef24d20d-926b-461d-9c71-55776d386c21.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_zz4luw0jg_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_P8HLdDPGu_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_Ndy6NlJZP_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19092717710100105696.html
彭州车站旁边 一楼带花园，精装修，巴适漂亮,86.2,6896,东南苑,"['彭州', '彭州']",3室2厅2卫,125㎡,南,精装,低楼层 (共5层),无,普通住宅,2019-09-27,砖混结构,['https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_detail.png?_v=202002251505581'],https://cd.ke.com/ershoufang/19092717710100157473.html
有个大阳台，好停车 户型方正 采光充足。,51,6515.1,西大街221号,"['彭州', '彭州']",3室2厅1卫,78.28㎡,东,简装,低楼层 (共6层),无,普通住宅,2019-09-28,未知结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/1207c80c1ab4ae18d662ae8d7446e937/screenshot/1576805158_1/pc0_KUCUkYZCW.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_3E7JIxhLP_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_0c6c2207-8be8-44f1-9901-71518572f2e1.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_4OnMmwzRY_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/pc0_3WNPO04dI_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/pc0_ZIN3ZkJJJ_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19092817710100182879.html
彭州花园 4室2厅 南,92.8,5836.5,彭州花园,"['彭州', '彭州']",4室2厅4卫,159㎡,南,其他,高楼层 (共5层),无,普通住宅,2019-09-29,混合结构,['https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_detail.png?_v=202002251505581'],https://cd.ke.com/ershoufang/19092917710100144620.html
中庭清水，户型方正，看中厅，釆光好,80,7476.6,天立世纪华府,"['彭州', '彭州']",3室2厅2卫,107㎡,南,毛坯,高楼层 (共27层),有,普通住宅,2019-09-29,钢混结构,['https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_detail.png?_v=202002251505581'],https://cd.ke.com/ershoufang/19092917710100172978.html
优质好房，房主人好，看房方便。,115,10550.5,置信逸景苑,"['彭州', '彭州']",3室2厅1卫,109㎡,东南,其他,低楼层 (共26层),有,普通住宅,2019-09-30,钢混结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/b86e6981309334d70afffd0333f037b2/screenshot/1563431995_4/pc0_t9qagnaEj.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/prod-1612b1b1-8471-46c5-afdd-9030773cdeaa.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/prod-06c15dce-b380-49af-a79d-d750cfffec7a.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-8f6afed8-cc44-47a3-a7a0-fd01e63b178f.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-e5001469-2d58-43c7-a5b0-4f3ab445b204.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19093017710100155247.html
沃尔玛旁，经典跃层带大花园户型方正带两个产权车位,200,16260.2,恒昌贵筑,"['彭州', '彭州']",4室2厅3卫,123㎡,南,精装,高楼层 (共23层),有,普通住宅,2019-10-02,钢混结构,"['https://ke-image.ljcdn.com/510100-inspection/de2da1c0-ca78-4f37-95bb-98c66d09d763.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/5ffb21d2-a675-4ef3-8de0-ad7b2ad42ac3.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-frame/ca3a7c17-e211-4415-832a-9823a89b0bc7.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/b162c442-27d7-43c9-91b3-3c2c433fb869.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/be3c4db5-e619-4ac4-be8c-4fb229842389.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/9f37885d-28dc-446d-ba4d-e673d3559251.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/55d28d81-4717-4026-a3ed-b94bbdbbe754.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/a884bd0e-3c94-408c-8df5-f4c45b6a064c.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/f12f4984-3f2d-4647-a1d9-d534eff41713.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/d83ad5db-417f-4104-a791-9473d7b8874f.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/c9f97126-0de6-4fa8-a8e8-dd34edfc3197.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/3c2d6a4a-5b0e-4fa6-b738-f6938ca0913a.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/be54fa1c-66dd-43f2-a285-fff9a9fb5fc0.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/ab55b9c0-89f6-41cb-949e-68f4bb36f1ec.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/1dce0d63-53ef-4d13-9478-98ddf7e60099.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/1b8fdf41-9079-4b53-acb2-a5aadc6e88df.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/50319e75-5cee-4642-a943-7e77486ba34d.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19100217710100105451.html
房屋采光好，视野开阔，领包入住！！！,62.8,9373.1,置信逸景苑,"['彭州', '彭州']",2室2厅1卫,67㎡,南,简装,高楼层 (共26层),有,普通住宅,2019-10-03,钢混结构,['https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_detail.png?_v=202002251505581'],https://cd.ke.com/ershoufang/19100317710100110264.html
新博新美连锁住宅区 5室2厅 南,50,2851.1,新博新美连锁住宅区,"['彭州', '彭州']",5室2厅2卫,175.37㎡,南,简装,高楼层 (共6层),无,普通住宅,2019-10-03,混合结构,['https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_detail.png?_v=202002251505581'],https://cd.ke.com/ershoufang/19100317710100119893.html
"该房为一整栋,配套齐全,交通便利,",138,6808.1,新民一巷57号,"['彭州', '彭州']",6室3厅3卫,202.7㎡,南 北,精装,低楼层 (共3层),无,普通住宅,2019-10-05,未知结构,['https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_detail.png?_v=202002251505581'],https://cd.ke.com/ershoufang/19100517710100119495.html
品质小区城南星座 精装套四 带楼顶花园  拎包入住,78,5032.3,城南星座,"['彭州', '彭州']",4室2厅2卫,155㎡,南 北,精装,低楼层 (共34层),无,普通住宅,2019-10-05,砖混结构,"['https://ke-image.ljcdn.com/510100-inspection/99e63a5b-91ce-46f4-b548-770359023dbb.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/57daad3c-8a2d-42f6-a1ee-f6761c3ad97f.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-frame/dcf9c9d5-b975-444c-9897-f320045209c7.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/334c21b1-0cb5-4feb-a04d-b64d6da8f74a.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/393f52ab-e113-46a3-8d16-d57a242a4494.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/f22ad53f-4117-4c4e-afa2-c9ae577e5628.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/3b57c91f-3170-41f0-96ff-e925ab1f7b13.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/2665777d-e8c1-4712-bfea-7c5ac586bdf3.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/e93fd1b1-fe35-460b-8407-2b3d9760b8f6.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/4e62212c-90e9-49ff-8766-f10830c80075.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/174dcd93-ea05-4737-ae38-3aac140c0a3c.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/17b9b4bd-922b-4b65-97df-c10fc0f5ebf4.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/36695db1-41f7-440b-953d-96135f44c4b6.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/a947e5d4-a8c2-43b6-b594-bca9e34652e5.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/41b20a32-02ab-4d37-b9cf-144b2c9d6dc6.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/9fa58478-dd58-4d54-b88a-dc6dd9d5ca31.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/9f0f8529-e109-48c6-864c-99c9fb3afbc5.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/f3bf6d9c-905d-4534-bc70-a2427d1b37c5.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19100517710100121443.html
套三简单装修，位置好，小区没有物管费。,62.8,5511.2,草甸苑,"['彭州', '彭州']",3室2厅1卫,113.95㎡,北,简装,高楼层 (共6层),无,普通住宅,2019-10-07,未知结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/966d51ab986d2f45c3813bcf1a1d93d1/screenshot/1570958338_0/pc0_6cdYUH5ez.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_DW3Bdnlmt_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_0233dfd6-a6a8-4870-ae5d-abef7061b6be.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_s1ymq5j4i_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_wX5dPzP39_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_TJDUxjwL4_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19100717710100136339.html
鸿运星城，房子户型好，格局好。,80,8247.4,鸿运星城,"['彭州', '彭州']",3室2厅2卫,97㎡,北,简装,高楼层 (共18层),无,普通住宅,2019-10-07,框架结构,['https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_detail.png?_v=202002251505581'],https://cd.ke.com/ershoufang/19100717710100149610.html
置信逸景苑 套三双卫 精装 带地暖,110,11340.2,置信逸景苑,"['彭州', '彭州']",3室2厅2卫,97㎡,南,精装,高楼层 (共32层),有,普通住宅,2019-10-08,钢混结构,['https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_detail.png?_v=202002251505581'],https://cd.ke.com/ershoufang/19100817710100108366.html
国色天香优质跃层出售！房东诚心出售，价格可以少的！,70,8139.5,国色天香,"['彭州', '彭州']",2室2厅1卫,86㎡,东,简装,高楼层 (共6层),无,普通住宅,2019-10-08,框架结构,"['https://ke-image.ljcdn.com/510100-inspection/30a6ac3a-d9e5-41ae-be22-9900e99a90bf.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/ab46dadd-01be-4b76-8e4a-d51126267ed3.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-frame/5762038a-d1d9-411c-8707-df3df7712325.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/f1765fd9-e98d-41db-a2b9-0c138d0d5af4.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/3f991b61-23e3-4c1b-ac20-1b4544924ed3.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/9206dc15-9845-4a00-a8fb-bf014ad0ec30.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/1a31cd35-7e96-408b-841b-5a205b676e46.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/47c3928e-0095-4058-b185-132482162bfc.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/0625bda1-19d1-4702-82cf-0bfe3f052697.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/5e454494-b432-4aa9-bbb7-2813aa135173.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/27faa77d-dd04-4f21-ba33-863ab602fea0.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19100817710100127983.html
